Country,Code,Year, Ambient pollution,Underweight,Household air pollution,No handwashing facility,Secondhand smoke,Vitamin A deficiency,Zinc deficiency ,Short gestation,Non-exclusive breastfeeding,Low birth weight,Child wasting , Child stunting
Cyprus,CYP,1994,0.86,0.08,0.04,0.03,1.04,0.19,0.02,0.8,0.51,0.37,1.51,0.13
Cyprus,CYP,1995,0.77,0.07,0.03,0.03,0.94,0.17,0.02,0.74,0.46,0.34,1.33,0.11
Cyprus,CYP,1996,0.69,0.06,0.02,0.02,0.83,0.15,0.02,0.68,0.41,0.31,1.16,0.1
Cyprus,CYP,1997,0.6,0.05,0.02,0.02,0.73,0.13,0.02,0.63,0.36,0.28,0.99,0.08
Cyprus,CYP,1998,0.52,0.04,0.01,0.02,0.63,0.11,0.02,0.58,0.31,0.26,0.83,0.07
Cyprus,CYP,1999,0.45,0.04,0.01,0.02,0.54,0.09,0.02,0.52,0.27,0.23,0.71,0.06
Cyprus,CYP,2000,0.39,0.03,0.01,0.01,0.47,0.08,0.02,0.45,0.23,0.2,0.61,0.05
Cyprus,CYP,2001,0.34,0.03,0.01,0.01,0.4,0.07,0.01,0.4,0.2,0.17,0.52,0.04
Cyprus,CYP,2002,0.3,0.02,0.01,0.01,0.36,0.06,0.01,0.36,0.18,0.15,0.45,0.04
Cyprus,CYP,2003,0.27,0.02,0.01,0.01,0.32,0.05,0.01,0.32,0.16,0.14,0.4,0.03
Cyprus,CYP,2004,0.24,0.02,0,0.01,0.29,0.04,0.01,0.3,0.14,0.13,0.36,0.03
Cyprus,CYP,2005,0.23,0.02,0,0.01,0.27,0.04,0.01,0.28,0.14,0.12,0.33,0.03
Cyprus,CYP,2006,0.21,0.02,0,0.01,0.25,0.04,0.01,0.26,0.12,0.11,0.3,0.02
Cyprus,CYP,2007,0.19,0.01,0,0.01,0.23,0.04,0.01,0.25,0.12,0.1,0.28,0.02
Cyprus,CYP,2008,0.19,0.01,0,0.01,0.22,0.03,0.01,0.24,0.11,0.1,0.27,0.02
Cyprus,CYP,2009,0.18,0.01,0,0.01,0.21,0.03,0.01,0.23,0.11,0.1,0.26,0.02
Cyprus,CYP,2010,0.17,0.01,0,0.01,0.2,0.03,0.01,0.22,0.1,0.09,0.24,0.02
Cyprus,CYP,2011,0.16,0.01,0,0.01,0.19,0.03,0.01,0.2,0.1,0.08,0.23,0.02
Cyprus,CYP,2012,0.15,0.01,0,0,0.18,0.03,0.01,0.19,0.09,0.08,0.22,0.02
Cyprus,CYP,2013,0.13,0.01,0,0,0.15,0.02,0.01,0.16,0.08,0.07,0.2,0.02
Cyprus,CYP,2014,0.12,0.01,0,0,0.15,0.02,0.01,0.16,0.08,0.07,0.19,0.02
Cyprus,CYP,2015,0.12,0.01,0,0,0.15,0.02,0.01,0.16,0.08,0.06,0.19,0.02
Cyprus,CYP,2016,0.11,0.01,0,0,0.14,0.02,0.01,0.15,0.07,0.06,0.19,0.01
Cyprus,CYP,2017,0.11,0.01,0,0,0.13,0.02,0.01,0.14,0.07,0.06,0.18,0.01
Czechia,CZE,1990,17.11,1.56,1.27,0.57,17.24,6.07,0.51,10.7,9.55,9.84,37.3,2.82
Czechia,CZE,1991,16.09,1.49,1.17,0.53,16.16,5.74,0.51,9.67,9.07,8.83,36.01,2.67
Czechia,CZE,1992,13.56,1.25,0.94,0.44,13.59,4.77,0.49,8.09,7.71,7.22,30.66,2.24
Czechia,CZE,1993,10.69,0.98,0.7,0.34,10.68,3.73,0.45,6.29,6.14,5.37,24.51,1.77
Czechia,CZE,1994,8.76,0.81,0.54,0.27,8.74,3.05,0.4,5.17,5.22,4.17,20.39,1.45
Czechia,CZE,1995,7.8,0.71,0.45,0.24,7.79,2.65,0.4,4.82,4.72,3.77,18.09,1.27
Czechia,CZE,1996,6.14,0.56,0.34,0.18,6.09,2.07,0.31,3.86,3.86,2.96,14.3,0.99
Czechia,CZE,1997,6.01,0.55,0.32,0.18,5.92,2.03,0.3,3.78,3.91,2.84,14.17,0.98
Czechia,CZE,1998,5.2,0.48,0.27,0.15,5.1,1.75,0.27,3.3,3.39,2.46,12.36,0.85
Czechia,CZE,1999,4.73,0.44,0.23,0.14,4.62,1.59,0.27,2.96,3.05,2.23,11.38,0.78
Czechia,CZE,2000,4.38,0.41,0.21,0.13,4.29,1.48,0.26,2.73,2.82,2.06,10.64,0.73
Czechia,CZE,2001,4.34,0.4,0.2,0.13,4.23,1.46,0.25,2.7,2.85,1.99,10.57,0.72
Czechia,CZE,2002,4.57,0.42,0.2,0.13,4.45,1.54,0.26,2.81,3.09,1.99,11.21,0.76
Czechia,CZE,2003,4.48,0.41,0.2,0.13,4.36,1.48,0.24,2.92,3.11,2.03,10.83,0.74
Czechia,CZE,2004,4.25,0.38,0.18,0.12,4.14,1.39,0.22,2.83,2.99,1.93,10.23,0.7
Czechia,CZE,2005,4.1,0.36,0.18,0.12,4.01,1.31,0.22,2.92,2.9,1.98,9.67,0.66
Czechia,CZE,2006,4.37,0.38,0.18,0.13,4.25,1.36,0.22,3.21,3.09,2.16,10.1,0.69
Czechia,CZE,2007,4.5,0.38,0.18,0.13,4.35,1.37,0.23,3.36,3.15,2.21,10.24,0.71
Czechia,CZE,2008,4.27,0.36,0.16,0.12,4.11,1.28,0.22,3.16,2.89,2.06,9.66,0.67
Czechia,CZE,2009,4.17,0.35,0.16,0.12,3.99,1.24,0.23,2.98,2.7,1.94,9.46,0.66
Czechia,CZE,2010,4.04,0.34,0.15,0.11,3.85,1.19,0.24,2.79,2.51,1.83,9.17,0.65
Czechia,CZE,2011,3.55,0.3,0.13,0.1,3.47,1.07,0.22,2.45,2.21,1.65,8.27,0.58
Czechia,CZE,2012,3.18,0.29,0.12,0.1,3.29,1,0.2,2.31,2.09,1.57,7.8,0.55
Czechia,CZE,2013,2.98,0.28,0.11,0.09,3.19,0.96,0.18,2.25,2.05,1.54,7.51,0.53
Czechia,CZE,2014,2.82,0.26,0.11,0.09,3.12,0.92,0.17,2.24,2.01,1.54,7.23,0.52
Czechia,CZE,2015,2.86,0.27,0.1,0.09,3.18,0.93,0.18,2.25,2.02,1.53,7.34,0.53
Czechia,CZE,2016,2.76,0.28,0.11,0.09,3.29,0.97,0.19,2.27,2.08,1.53,7.6,0.55
Czechia,CZE,2017,2.21,0.22,0.08,0.08,2.65,0.77,0.15,1.8,1.66,1.2,6.08,0.44
Democratic Republic of Congo,COD,1990,3212.9,6433.59,19113.92,6356.38,2482.65,4113.31,2068.46,3913.84,3159.45,2311.83,23333.41,8428.36
Democratic Republic of Congo,COD,1991,3370.71,6546.95,19300.65,6459.84,2487.64,4365.39,2157.84,3935.46,3223.43,2324.99,24214.74,8455.59
Democratic Republic of Congo,COD,1992,3480.51,6657.17,19485.12,6555.4,2490.1,4606.38,2237.82,3951.82,3289.42,2335.71,25056,8491.72
Democratic Republic of Congo,COD,1993,3502.99,6808.78,19945.96,6684.47,2503.79,4856.52,2332.44,3992.88,3375.78,2362.89,25990.14,8584.48
Democratic Republic of Congo,COD,1994,3558,6951.04,20329.72,6810.96,2515.67,5077,2420.24,4045.53,3464.22,2402.71,26849.1,8694.29
Democratic Republic of Congo,COD,1995,3521.65,7047.95,20712.4,6898.83,2513.09,5245.51,2477.61,4087.51,3539.66,2439.59,27479.25,8787.26
Democratic Republic of Congo,COD,1996,3603.81,7153.42,20867.07,6973.56,2504.99,5388.96,2482.21,4136.5,3623.76,2491.88,28015.38,8857.42
Democratic Republic of Congo,COD,1997,3727.1,7468.29,21468.8,7176.08,2541.8,5645.68,2555.48,4194.91,3769.79,2552.45,29152.79,9179.93
Democratic Republic of Congo,COD,1998,3805.89,7751.03,22036.3,7345.43,2567.16,5855.95,2623.57,4272.9,3896.31,2626.32,30070.18,9471.9
Democratic Republic of Congo,COD,1999,3725.38,7919.31,22462.47,7428.97,2561.69,5967.35,2663.08,4331.96,3967.58,2689.08,30527.79,9627.07
Democratic Republic of Congo,COD,2000,3779.43,8186.28,23143.77,7636.99,2596.75,6155.25,2783.33,4415.44,4082.59,2759.9,31466.3,9975.01
Democratic Republic of Congo,COD,2001,3812.08,8172.97,23315.76,7703.07,2581.7,6134.98,2795.83,4532.12,4103.43,2855.11,31553.69,10038.13
Democratic Republic of Congo,COD,2002,3683.89,7885.35,23146.31,7604.41,2513.28,5904.25,2741.35,4656.5,4007.18,2965.92,30782.67,9824.92
Democratic Republic of Congo,COD,2003,3590.27,7671.64,23147.3,7577.48,2468.75,5698.51,2734.12,4785.97,3905.16,3088.89,30335.76,9727.59
Democratic Republic of Congo,COD,2004,3442.53,7325.23,22726.88,7424.47,2385.85,5399.13,2680.95,4896.21,3728.88,3199.42,29293.13,9436.73
Democratic Republic of Congo,COD,2005,3389.49,7125.15,22367.46,7332.73,2320.83,5192.01,2696.44,4953.87,3566.21,3262.09,28663.93,9306.12
Democratic Republic of Congo,COD,2006,3360.72,7074.2,22435.45,7329.84,2285.48,5094.6,2745.44,5030.78,3447.52,3311.52,28450.3,9336.62
Democratic Republic of Congo,COD,2007,3383.04,7053.47,22359.59,7331.69,2246.71,5023.94,2770.11,5091.17,3343.63,3330.07,28319.77,9371.12
Democratic Republic of Congo,COD,2008,3408.71,7009.88,22220.77,7307.29,2199.15,4948.66,2774.02,5125.38,3243.45,3318.97,28085.9,9381.89
Democratic Republic of Congo,COD,2009,3417.39,7058.59,22313.7,7351.88,2177.33,4932.7,2834.15,5135.75,3160.92,3293.19,28216.48,9514.69
Democratic Republic of Congo,COD,2010,3444.29,6978.26,21957.68,7285.38,2128.25,4827.69,2837.15,5090.11,3035.98,3243.09,27903.79,9458.77
Democratic Republic of Congo,COD,2011,3471.45,6742.28,21203.87,7112.71,2050.87,4634.03,2676.52,4992.58,2872.93,3171.45,27096.34,9220.75
Democratic Republic of Congo,COD,2012,3604.34,6464.18,20379.34,6931.4,1973.83,4431.83,2507.43,4861.56,2723.39,3088.07,26299.11,8932.37
Democratic Republic of Congo,COD,2013,3705.26,6026.46,19032.09,6624.97,1864.6,4150.78,2282.93,4647.32,2552.27,2963.2,24989.43,8461.22
Democratic Republic of Congo,COD,2014,3552.24,5580.39,18076.34,6339.2,1766.24,3878.11,2082.99,4454.66,2421.93,2853.99,23767.78,7975.85
Democratic Republic of Congo,COD,2015,3733.47,5158.94,16935.05,6093.49,1680.48,3630.35,1908.27,4283.94,2321.18,2758.92,22686.82,7543.13
Democratic Republic of Congo,COD,2016,3650.83,4595.17,15681.05,5722.36,1565.55,3288.62,1686.16,4135.91,2196.49,2688.05,21005.64,6880.28
Democratic Republic of Congo,COD,2017,3518.03,4112.65,14790.32,5440.38,1477.6,3002.01,1500.51,4034.76,2112.4,2643.35,19663.61,6327.98
Denmark,DNK,1990,2.06,0.3,0.03,0.1,2.71,0.76,0.14,0.43,1.8,0.74,6.24,0.5
Denmark,DNK,1991,1.92,0.28,0.03,0.09,2.52,0.69,0.14,0.43,1.65,0.76,5.76,0.46
Denmark,DNK,1992,1.66,0.24,0.02,0.08,2.18,0.59,0.14,0.42,1.39,0.72,4.95,0.4
Denmark,DNK,1993,1.37,0.2,0.02,0.07,1.8,0.49,0.13,0.36,1.1,0.63,4.09,0.33
Denmark,DNK,1994,1.29,0.19,0.02,0.06,1.7,0.46,0.14,0.36,1.02,0.62,3.86,0.3
Denmark,DNK,1995,1.22,0.18,0.02,0.06,1.59,0.44,0.15,0.34,0.94,0.59,3.65,0.29
Denmark,DNK,1996,1.23,0.18,0.02,0.06,1.59,0.44,0.16,0.35,0.94,0.61,3.67,0.29
Denmark,DNK,1997,1.09,0.16,0.01,0.05,1.39,0.4,0.15,0.31,0.83,0.53,3.24,0.25
Denmark,DNK,1998,0.93,0.13,0.01,0.04,1.17,0.34,0.13,0.27,0.7,0.46,2.77,0.21
Denmark,DNK,1999,0.81,0.11,0.01,0.04,1,0.3,0.12,0.25,0.61,0.41,2.39,0.18
Denmark,DNK,2000,0.84,0.12,0.01,0.04,1.03,0.31,0.13,0.27,0.64,0.45,2.48,0.18
Denmark,DNK,2001,0.83,0.12,0.01,0.04,1,0.31,0.13,0.27,0.62,0.46,2.43,0.18
Denmark,DNK,2002,0.81,0.11,0.01,0.04,0.95,0.3,0.13,0.27,0.6,0.47,2.37,0.17
Denmark,DNK,2003,0.82,0.11,0.01,0.04,0.93,0.3,0.14,0.28,0.6,0.5,2.38,0.17
Denmark,DNK,2004,0.8,0.11,0.01,0.04,0.89,0.29,0.13,0.29,0.59,0.51,2.31,0.17
Denmark,DNK,2005,0.77,0.11,0.01,0.04,0.84,0.28,0.13,0.29,0.58,0.52,2.22,0.16
Denmark,DNK,2006,0.66,0.09,0.01,0.03,0.71,0.24,0.11,0.25,0.51,0.45,1.91,0.14
Denmark,DNK,2007,0.72,0.1,0.01,0.04,0.76,0.26,0.12,0.29,0.56,0.51,2.08,0.15
Denmark,DNK,2008,0.73,0.1,0.01,0.04,0.76,0.26,0.12,0.29,0.58,0.5,2.12,0.16
Denmark,DNK,2009,0.63,0.09,0,0.03,0.65,0.23,0.1,0.24,0.5,0.41,1.85,0.14
Denmark,DNK,2010,0.6,0.08,0,0.03,0.62,0.22,0.1,0.23,0.49,0.4,1.78,0.13
Denmark,DNK,2011,0.65,0.09,0,0.03,0.63,0.22,0.09,0.23,0.51,0.38,1.82,0.14
Denmark,DNK,2012,0.56,0.08,0,0.03,0.63,0.22,0.09,0.22,0.51,0.38,1.81,0.13
Denmark,DNK,2013,0.56,0.09,0,0.03,0.64,0.22,0.08,0.23,0.53,0.4,1.84,0.14
Denmark,DNK,2014,0.61,0.09,0,0.03,0.68,0.23,0.08,0.26,0.58,0.43,1.93,0.14
Denmark,DNK,2015,0.55,0.09,0,0.03,0.65,0.22,0.07,0.24,0.56,0.4,1.83,0.14
Denmark,DNK,2016,0.48,0.08,0,0.03,0.61,0.2,0.07,0.22,0.52,0.37,1.71,0.13
Denmark,DNK,2017,0.46,0.08,0,0.03,0.59,0.19,0.07,0.21,0.5,0.36,1.64,0.12
Djibouti,DJI,1990,34.52,76.98,159.42,58.48,29.98,21.56,14.31,36.06,35.48,15.32,279.58,75.97
Djibouti,DJI,1991,37.71,80.78,165.96,61.77,31.66,22.98,15.53,37.21,36.88,15.78,296.88,79.57
Djibouti,DJI,1992,41.36,84.72,174.18,65.78,33.71,24.42,16.48,40.58,39.37,17.25,315.41,83.38
Djibouti,DJI,1993,44.22,87.57,180.02,68.93,35.28,25.52,17.32,43.36,41.23,18.51,329.99,86.14
Djibouti,DJI,1994,46.25,88.97,181.5,70.7,36.14,26.13,18.01,44.66,42.05,19.15,338.88,87.57
Djibouti,DJI,1995,49,91.24,182.59,72.89,37.16,26.93,19.01,45.63,42.83,19.67,350.55,89.85
Djibouti,DJI,1996,51.85,92.21,181.62,74.21,37.61,27.18,19.05,46.64,43.33,20.29,357.14,91.17
Djibouti,DJI,1997,54.16,92.31,177.38,74.57,37.36,26.88,18.91,46.43,43.14,20.47,359.89,91.48
Djibouti,DJI,1998,54.63,90.29,169.9,73.23,36.22,25.9,18.39,45.16,41.96,20.19,354.48,89.87
Djibouti,DJI,1999,54.74,87.49,160.08,71.23,34.88,24.65,17.65,43.42,40.45,19.65,346.03,87.4
Djibouti,DJI,2000,54.28,84.19,149.75,69,33.68,23.4,16.97,41.68,38.86,19.01,336.17,84.47
Djibouti,DJI,2001,54.25,78.57,136.57,65.63,32.18,21.74,15.67,39.9,36.92,18.3,319.6,79.5
Djibouti,DJI,2002,54.11,72.09,122.57,62.15,30.74,20.09,14.46,37.97,34.99,17.51,302.49,74.31
Djibouti,DJI,2003,55.33,66.82,108.68,59.47,29.69,18.8,13.65,35.72,33.41,16.58,290.12,70.12
Djibouti,DJI,2004,55.62,61.37,94.86,56.55,28.46,17.45,12.72,33.81,31.87,15.8,275.62,65.65
Djibouti,DJI,2005,53.55,55.86,84.26,53.11,26.83,15.99,11.46,32.31,30.38,15.19,257.89,60.6
Djibouti,DJI,2006,53.76,52.28,76.1,50.71,25.57,14.95,10.65,31.07,29.32,14.67,245.83,57.59
Djibouti,DJI,2007,51.58,48.39,71.23,47.98,23.96,13.79,9.66,29.72,27.99,14.08,231.43,54.31
Djibouti,DJI,2008,48.69,44.23,65.84,44.91,22.17,12.56,8.65,28.35,26.53,13.46,215.21,50.62
Djibouti,DJI,2009,46.25,40.88,61.01,42.39,20.65,11.61,7.85,27.17,25.23,12.93,202.02,47.61
Djibouti,DJI,2010,43.44,37.49,56.31,39.84,19.24,10.71,7.05,26.05,23.98,12.45,188.64,44.29
Djibouti,DJI,2011,42.96,34.28,51.17,37.27,17.87,9.91,6.33,24.84,22.72,11.93,175.67,40.92
Djibouti,DJI,2012,40.26,31.01,46.03,34.45,16.43,9.06,5.71,23.16,21.24,11.18,162.08,37.52
Djibouti,DJI,2013,38.59,28.28,41.55,32.16,15.26,8.37,5.17,21.93,20,10.65,150.79,34.71
Djibouti,DJI,2014,36.51,25.06,36.48,29.4,13.87,7.53,4.55,20.77,18.56,10.15,136.74,31.2
Djibouti,DJI,2015,37.4,22.47,31.26,27.12,12.73,6.86,4.03,19.48,17.37,9.58,125.7,28.37
Djibouti,DJI,2016,36.1,20.99,28.84,25.77,12.04,6.49,3.82,18.44,16.53,9.14,119.6,26.76
Djibouti,DJI,2017,33.82,19.07,25.87,24.06,11.18,6,3.44,17.43,15.6,8.69,111.3,24.62
Dominica,DMA,1990,0.26,0.1,0.48,0.17,0.14,0.08,0.03,0.33,0.22,0.15,0.96,0.16
Dominica,DMA,1991,0.27,0.09,0.46,0.17,0.14,0.07,0.03,0.33,0.22,0.15,0.95,0.15
Dominica,DMA,1992,0.27,0.09,0.42,0.16,0.14,0.07,0.03,0.33,0.22,0.15,0.92,0.15
Dominica,DMA,1993,0.27,0.08,0.39,0.16,0.14,0.07,0.03,0.33,0.21,0.15,0.9,0.14
Dominica,DMA,1994,0.28,0.08,0.36,0.15,0.13,0.07,0.03,0.33,0.21,0.15,0.89,0.14
Dominica,DMA,1995,0.29,0.08,0.33,0.15,0.13,0.07,0.03,0.32,0.21,0.15,0.88,0.14
Dominica,DMA,1996,0.3,0.08,0.31,0.14,0.13,0.07,0.03,0.32,0.21,0.15,0.88,0.13
Dominica,DMA,1997,0.31,0.07,0.29,0.14,0.13,0.07,0.03,0.32,0.21,0.15,0.88,0.13
Dominica,DMA,1998,0.32,0.07,0.26,0.14,0.13,0.07,0.03,0.31,0.21,0.15,0.88,0.13
Dominica,DMA,1999,0.33,0.07,0.25,0.14,0.13,0.07,0.03,0.31,0.21,0.14,0.89,0.13
Dominica,DMA,2000,0.33,0.07,0.22,0.13,0.13,0.07,0.03,0.3,0.21,0.14,0.88,0.12
Dominica,DMA,2001,0.34,0.07,0.21,0.13,0.13,0.06,0.03,0.3,0.21,0.14,0.87,0.12
Dominica,DMA,2002,0.34,0.06,0.19,0.13,0.12,0.06,0.03,0.29,0.21,0.14,0.86,0.12
Dominica,DMA,2003,0.35,0.06,0.17,0.12,0.12,0.06,0.03,0.29,0.21,0.14,0.85,0.12
Dominica,DMA,2004,0.35,0.06,0.16,0.12,0.12,0.06,0.03,0.29,0.21,0.14,0.84,0.11
Dominica,DMA,2005,0.36,0.06,0.15,0.12,0.12,0.06,0.03,0.3,0.21,0.14,0.84,0.11
Dominica,DMA,2006,0.37,0.06,0.14,0.12,0.12,0.06,0.03,0.3,0.21,0.14,0.83,0.11
Dominica,DMA,2007,0.37,0.06,0.13,0.12,0.12,0.06,0.02,0.3,0.22,0.14,0.84,0.11
Dominica,DMA,2008,0.38,0.06,0.13,0.12,0.12,0.06,0.02,0.3,0.22,0.14,0.85,0.11
Dominica,DMA,2009,0.4,0.06,0.12,0.12,0.12,0.06,0.02,0.31,0.23,0.14,0.88,0.11
Dominica,DMA,2010,0.41,0.06,0.12,0.13,0.12,0.06,0.02,0.32,0.24,0.15,0.91,0.12
Dominica,DMA,2011,0.46,0.06,0.12,0.13,0.13,0.06,0.03,0.34,0.26,0.15,0.98,0.12
Dominica,DMA,2012,0.45,0.07,0.12,0.14,0.14,0.06,0.03,0.35,0.28,0.16,1.03,0.13
Dominica,DMA,2013,0.47,0.07,0.12,0.15,0.14,0.07,0.03,0.37,0.29,0.17,1.08,0.13
Dominica,DMA,2014,0.47,0.07,0.12,0.15,0.15,0.07,0.03,0.38,0.3,0.17,1.11,0.14
Dominica,DMA,2015,0.48,0.07,0.12,0.15,0.15,0.07,0.03,0.39,0.31,0.18,1.12,0.14
Dominica,DMA,2016,0.46,0.07,0.11,0.15,0.15,0.07,0.03,0.38,0.3,0.17,1.1,0.14
Dominica,DMA,2017,0.45,0.07,0.1,0.15,0.15,0.06,0.03,0.39,0.3,0.17,1.1,0.13
Dominican Republic,DOM,1990,119.29,98.89,383.09,194.55,185.64,92.51,56.42,73.46,184.71,33.08,835.52,159.9
Dominican Republic,DOM,1991,119.93,95.22,361.98,191.47,181.13,88.81,52.57,80.9,183.44,35.77,817.76,151.09
Dominican Republic,DOM,1992,116.11,87.65,324.48,180.18,169.4,81.74,48.2,84.76,171.4,37.74,765.62,137.29
Dominican Republic,DOM,1993,115.35,82.3,295.61,173.22,161.83,77.11,46.79,89.5,160.86,41.11,731.41,128.26
Dominican Republic,DOM,1994,111.99,75.16,260.94,162.37,150.65,70.89,45.72,91.56,145.98,43.75,678.97,117.6
Dominican Republic,DOM,1995,108.96,68.38,231.37,152.65,140.8,65.09,45.03,98.51,133.79,48.23,627.99,107.27
Dominican Republic,DOM,1996,104.03,59.73,199.42,139.13,126.51,57.67,41.87,102.5,118.97,50.8,560.1,94.26
Dominican Republic,DOM,1997,101.01,53.07,176.41,128.88,114.79,52.41,38.93,106.01,109.04,53.21,511.92,84.43
Dominican Republic,DOM,1998,96.2,45.94,150.59,116.4,101,46.56,34.23,106.2,99.48,53.63,458.78,73.59
Dominican Republic,DOM,1999,93.92,41.79,134.95,109.36,92.21,43.31,30.73,106.55,96.44,53.53,433.12,67.33
Dominican Republic,DOM,2000,93.15,38.88,122.97,104.98,86.52,41.18,27.98,109.96,95.98,55.01,416.91,63.32
Dominican Republic,DOM,2001,92.32,35.86,113.01,99.42,80.47,38.66,24.77,111.11,94.28,55.44,396.92,59.19
Dominican Republic,DOM,2002,88.59,32.49,100.19,91.55,72.7,35.57,21.39,105.55,89.57,52.71,371.08,54.17
Dominican Republic,DOM,2003,89.94,31.41,94.38,89.57,69.77,34.84,19.6,104.36,89.99,52.15,370.3,52.9
Dominican Republic,DOM,2004,96.48,32.07,91.5,92.76,70.66,36.04,18.57,108.46,95.8,54.03,390.53,54.57
Dominican Republic,DOM,2005,97.32,30.52,82.59,90.29,67.52,34.74,16.7,109.62,95.31,55,382.84,52.58
Dominican Republic,DOM,2006,94.9,27.54,75.59,84.95,62.08,31.8,14.96,110.67,89.47,56.22,355.14,47.93
Dominican Republic,DOM,2007,87.86,23.65,65.44,76.03,54.52,27.81,13.14,105.84,79.14,54.22,313.28,41.92
Dominican Republic,DOM,2008,77.79,19.81,54.04,65.86,46.02,23.61,10.78,94.19,67.92,48.41,268.75,35.57
Dominican Republic,DOM,2009,74.72,18.25,49.01,62.65,42.58,21.92,9.51,91.14,64.17,47.07,253.26,33
Dominican Republic,DOM,2010,74.52,17.63,45.66,62.28,41.18,21.29,8.76,91.93,63.86,47.7,248.59,32.3
Dominican Republic,DOM,2011,79.84,17.87,45.46,65.43,41.79,21.63,8.78,98.32,67.55,50.79,254.02,33.06
Dominican Republic,DOM,2012,76.34,17.79,44.15,67.32,41.29,21.57,8.76,100.26,69.73,51.27,254.92,33.16
Dominican Republic,DOM,2013,72.21,17.1,41.77,67.39,39.56,20.78,8.48,99.66,69.16,50.56,246.28,32.26
Dominican Republic,DOM,2014,55.11,13.72,32.74,55.22,31.44,16.73,7.08,80.37,55.78,40.47,198.42,26.21
Dominican Republic,DOM,2015,54.81,12.74,28.85,51.57,29.06,15.54,6.67,76.98,52.17,38.48,184.39,24.39
Dominican Republic,DOM,2016,47.65,11.73,25,47.77,26.67,14.27,6.09,73.67,48.39,36.73,169.32,22.46
Dominican Republic,DOM,2017,47.24,11.48,23.06,46.61,25.84,13.94,5.89,72.66,47.48,35.98,165.03,22
Ecuador,ECU,1990,258.97,198.75,305.46,146.91,141.19,137.52,72.23,175.05,208.3,81.67,1153.44,343.86
Ecuador,ECU,1991,265.79,198.36,269.04,141.82,138.25,136.28,64.94,154.2,207.82,71.84,1172.09,339.64
Ecuador,ECU,1992,279.03,202.2,240.93,140.37,138.43,137.89,62.83,138.64,208.84,63.89,1212.3,344.34
Ecuador,ECU,1993,279.33,196.11,204.91,133.33,132.44,132.92,59.86,121.07,197.24,55.48,1188.99,333.18
Ecuador,ECU,1994,272.5,182.62,169.65,124.04,123.75,124.11,53.86,113.79,182.32,53.44,1125.12,310.85
Ecuador,ECU,1995,284.45,179.87,153.91,125.56,124.93,123.98,48.86,132.38,185.01,64.55,1134.21,305.75
Ecuador,ECU,1996,300.93,177.04,153.41,125.92,128.33,125.67,45.01,165.45,191.7,84.31,1152.87,301.46
Ecuador,ECU,1997,292.04,161.01,138.11,115.3,120.18,119.98,38,161.53,182.42,83.6,1098.26,278.35
Ecuador,ECU,1998,292.91,152.57,126.38,109.19,115.82,120.45,33.73,148.04,180.16,75.74,1097.68,269.95
Ecuador,ECU,1999,293.87,144.5,123.69,105.38,112.58,120.87,30.28,145.48,180.84,73.22,1096.57,261.17
Ecuador,ECU,2000,277.17,130.44,113.14,95.94,102.94,113.83,28.56,130.58,167.44,65.67,1030.36,241.42
Ecuador,ECU,2001,258.41,115.37,101.97,84.98,91.7,103.75,29.18,115.74,149.3,58.44,940.29,218.43
Ecuador,ECU,2002,242.37,100.47,85.97,75.02,80.77,92.39,31.1,107.72,130.41,54.48,841.51,195.71
Ecuador,ECU,2003,223.8,85.11,72.14,65.9,70.15,79.66,33.21,108.82,110.6,55.43,728.36,172.9
Ecuador,ECU,2004,212.94,74.79,63.5,60.94,63.15,71.15,35.55,113.66,97.84,57.91,652.22,158.85
Ecuador,ECU,2005,206.1,69.14,57.3,58.13,58.44,67.25,35.28,110.82,93.15,56.12,617.18,150.08
Ecuador,ECU,2006,211.85,69.47,55.06,58.73,57.07,68.99,34.77,103.32,97.02,51.63,633.75,150.09
Ecuador,ECU,2007,218.67,70.31,52.4,60.03,55.86,70.76,34.7,98.59,101.01,48.88,649.92,150.66
Ecuador,ECU,2008,223.68,70.9,49.53,61.14,54.44,72.2,35.2,92.8,103.65,45.2,660.15,151.71
Ecuador,ECU,2009,221.76,69.64,45.71,60.72,51.92,71.52,34.64,85.22,103.54,40.63,652.39,147.86
Ecuador,ECU,2010,214.38,66.39,40.9,58.49,49.03,68.71,33.76,79.52,99.38,38.06,625.25,140.85
Ecuador,ECU,2011,181.99,56.62,32.59,50.2,41.92,59.05,29.72,67.9,84.73,32.67,536.39,121.06
Ecuador,ECU,2012,168.59,50.72,26.91,45.41,37.75,53.41,27.31,60.53,76.38,29.07,484.59,109.2
Ecuador,ECU,2013,150.32,46.75,23.44,42.5,35.25,49.74,25.61,58.15,72.05,27.63,450.91,101.4
Ecuador,ECU,2014,126.55,42.21,20.3,38.88,32.19,45.46,23.35,53.29,66.28,25.18,411.25,92.6
Ecuador,ECU,2015,118.54,39.74,18.2,37.06,30.78,43.22,21.98,52.86,64.13,24.85,391.06,87.56
Ecuador,ECU,2016,112.17,38.12,16.63,35.95,30.05,41.88,21.26,52.66,63.23,24.63,379.66,84.6
Ecuador,ECU,2017,106.51,35.49,14.75,33.85,28.49,39.26,19.91,50.8,60.28,23.61,357.32,79.22
Egypt,EGY,1990,16128.99,2311.06,2519.38,2150,8800.81,1922.72,551.13,10167.45,3469.64,3289.09,22595.58,5170.14
